"id";"composer";"genre";"order";"cat";"recommend";"title";"search";"date";"suite";"album_count";"nickname";"openopus";"duration";"spotify_loaded"
"HAYDN00481";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:70";"";"Trio in G major";"";1775;"";3;"";0;522719;0
"HAYDN00482";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:71";"";"Trio in A major";"";1775;"";1;"";0;526852;0
"HAYDN00483";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:72";"";"Trio in D major";"";1775;"";5;"";0;696706;0
"HAYDN00484";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:73";"";"Trio in G major";"";1775;"";1;"";0;614119;0
"HAYDN00485";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:74";"";"Trio in D major";"";1775;"";1;"";0;705626;0
"HAYDN00486";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:75";"";"Trio in A major";"";1775;"";2;"";0;508132;0
"HAYDN00487";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:76";"";"Trio in C major";"";1772;"";1;"";0;582919;0
"HAYDN00488";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:77";"";"Trio in G major";"";1775;"";1;"";0;728786;0
"HAYDN00489";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:78";"";"Trio in D major";"";1775;"";2;"";0;77653;0
"HAYDN00490";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:79";"";"Trio in D major";"";1769;"";2;"";0;620038;0
"HAYDN00491";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:80";"";"Trio in G major";"";1769;"";6;"";0;549425;0
"HAYDN00492";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:81";"";"Trio in D major";"";1775;"";2;"";0;575172;0
"HAYDN00493";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:82";"";"Trio in C major";"";1775;"";3;"";0;753838;0
"HAYDN00494";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:83";"";"Trio in F major";"";1775;"";1;"";0;756118;0
"HAYDN00495";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:84";"";"Trio in G major";"";1775;"";1;"";0;636239;0
"HAYDN00496";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:85";"";"Trio in D major";"";1775;"";5;"";0;488212;0
"HAYDN00497";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:86";"";"Trio in A major";"";1775;"";1;"";0;644238;0
"HAYDN00498";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:87";"";"Trio in A minor";"";1775;"";7;"";0;746972;0
"HAYDN00499";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:88";"";"Trio in A major";"";1775;"";1;"";0;720689;0
"HAYDN00500";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:89";"";"Trio in G major";"";1775;"";1;"";0;443412;0
"HAYDN00501";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:90";"";"Trio in C major";"";1775;"";1;"";0;604145;0
"HAYDN00502";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:91";"";"Trio in D major";"";1775;"";1;"";0;477519;0
"HAYDN00503";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:92";"";"Trio in G major";"";1775;"";1;"";0;511999;0
"HAYDN00504";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:93";"";"Trio in C major";"";1775;"";1;"";0;481106;0
"HAYDN00505";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:94";"";"Trio in A major";"";1771;"";1;"";0;646265;0
"HAYDN00506";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:95";"";"Trio in D major";"";1771;"";4;"";0;639009;0
"HAYDN00507";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:96";"";"Trio in B minor";"";1771;"";11;"";0;745120;0
"HAYDN00508";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:97";"";"Trio in D major";"";1775;"";11;"";0;1246865;0
"HAYDN00509";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:98";"";"Trio in D major";"";1775;"";1;"";0;613373;0
"HAYDN00511";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:100";"";"Trio in F major";"";1775;"";2;"";0;609439;0
"HAYDN00512";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:101";"";"Trio in C major";"";1775;"";3;"";0;492946;0
"HAYDN00513";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:102";"";"Trio in G major";"";1775;"";1;"";0;598119;0
"HAYDN00514";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:103";"";"Trio in A major";"";1775;"";2;"";0;565373;0
"HAYDN00516";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:105";"";"Trio in G major";"";1772;"";1;"";0;743639;0
"HAYDN00517";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:106";"";"Trio in D major";"";1772;"";1;"";0;655186;0
"HAYDN00518";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:107";"";"Trio in D major";"";1772;"";2;"";0;629226;0
"HAYDN00519";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:108";"";"Trio in A major";"";1775;"";1;"";0;635786;0
"HAYDN00520";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:109";"";"Trio in C major";"";1775;"";4;"";0;752199;0
"HAYDN00521";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:110";"";"Trio in C major";"";1772;"";2;"";0;518986;0
"HAYDN00522";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:111";"";"Trio in G major";"";1772;"";1;"";0;592355;0
"HAYDN00523";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:112";"";"Trio in D major";"";1775;"";1;"";0;517039;0
"HAYDN00524";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:113";"";"Trio in D major";"";1775;"";8;"";0;821653;0
"HAYDN00525";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:114";"";"Trio in D major";"";1775;"";2;"";0;465906;0
"HAYDN00526";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:115";"";"Trio in D major";"";1775;"";1;"";0;747399;0
"HAYDN00527";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:116";"";"Trio in G major";"";1775;"";1;"";0;593265;0
"HAYDN00528";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:117";"";"Trio in F major";"";1775;"";2;"";0;643919;0
"HAYDN00529";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:118";"";"Trio in D major";"";1775;"";2;"";0;470266;0
"HAYDN00530";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:119";"";"Trio in G major";"";1775;"";1;"";0;0;0
"HAYDN00531";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:120";"";"Trio in D major";"";1775;"";1;"";0;0;0
"HAYDN00532";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:121";"";"Trio in A major";"";1775;"";2;"";0;635054;0
"HAYDN00533";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:122";"";"Trio in A major";"";1775;"";1;"";0;0;0
"HAYDN00534";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:123";"";"Trio in G major";"";1771;"";2;"";0;463146;0
"HAYDN00535";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:124";"";"Trio in G major";"";1771;"";2;"";0;696000;0
"HAYDN00536";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:125";"";"Trio in G major";"";1775;"";1;"";0;0;0
"HAYDN00537";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:126";"";"Trio in C major";"";1771;"";1;"";0;0;0
"HAYDN00538";"Haydn";"Chamber - Baryton Trios  ";11.0;"Hob.XI:C2";"";"Trio in C major";"";1775;"";0;"";0;0;0
"HAYDN00539";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:1";"";"Duo in A major";"";1770;"";3;"";0;670959;0
"HAYDN00540";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:2";"";"Duo in G major";"";1770;"";1;"";0;0;0
"HAYDN00541";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:3";"";"Duo in D major";"";1770;"";1;"";0;532399;0
"HAYDN00542";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:4";"";"Duo in G major";"";1770;"";2;"";0;599239;0
"HAYDN00543";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:5";"";"Duo in D major";"";1770;"";0;"";0;0;0
"HAYDN00544";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:6";"";"Duo in G major";"";1770;"";1;"";0;0;0
"HAYDN00545";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:7";"";"Duo in D major";"";1770;"";1;"";0;0;0
"HAYDN00546";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:8";"";"Duo in C major";"";1770;"";2;"";0;1631288;0
"HAYDN00547";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:9";"";"Duo in G major";"";1770;"";1;"";0;0;0
"HAYDN00548";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:10";"";"Duo in A major";"";1770;"";1;"";0;0;0
"HAYDN00549";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:11";"";"Duo in D major";"";1770;"";1;"";0;0;0
"HAYDN00550";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:12";"";"Duo in G major";"";1770;"";1;"";0;0;0
"HAYDN00551";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:13";"";"Duo in D major";"";1770;"";1;"";0;0;0
"HAYDN00552";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:14";"";"Duo in D major";"";1770;"";0;"";0;0;0
"HAYDN00553";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:15";"";"Duo in F major";"";1770;"";1;"";0;0;0
"HAYDN00554";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:16";"";"Duo in D major";"";1770;"";1;"";0;0;0
"HAYDN00555";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:17";"";"Duo in D major";"";1770;"";1;"";0;0;0
"HAYDN00556";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:18";"";"Duo in A major";"";1770;"";1;"";0;0;0
"HAYDN00557";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:19";"";"Duo in A major";"";1765;"";2;"";0;449040;0
"HAYDN00558";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:20";"";"Duo in G major";"";1765;"";0;"";0;0;0
"HAYDN00559";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:21";"";"Duo in D major";"";1765;"";0;"";0;0;0
"HAYDN00560";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:22";"";"Duo in A major";"";1765;"";0;"";0;0;0
"HAYDN00561";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:23";"";"Duo in G major";"";1765;"";0;"";0;0;0
"HAYDN00562";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:24";"";"Duo in D major";"";1775;"";0;"";0;0;0
"HAYDN00563";"Haydn";"Chamber - Baryton Duos";12.0;"Hob.XII:25";"";"Duo in C major";"";1775;"";0;"";0;0;0
"HAYDN00564";"Haydn";"Baryton Concertos";13.0;"Hob. XIII:1";"";"Concerto for Baryton in D major";"Orchestral";1770;"";0;"";0;0;0
"HAYDN00565";"Haydn";"Baryton Concertos";13.0;"Hob. XIII:2";"";"Concerto for Baryton in D major";"Orchestral";1770;"";0;"";0;0;0
"HAYDN00566";"Haydn";"Baryton Concertos";13.0;"Hob. XIII:3";"";"Concerto for Baryton in D major";"Orchestral";1770;"";0;"";0;0;0
"HAYDN00567";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:1";"";"Divertimento in E-flat major";"Keyboard";1776;"";4;"";0;742105;0
"HAYDN00568";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:2";"";"Divertimento in F major";"Keyboard";1769;"";0;"";0;0;0
"HAYDN00569";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:3";"";"Divertimento in C major";"Keyboard";1767;"";7;"";0;402758;0
"HAYDN00570";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:4";"";"Divertimento in C major";"Keyboard";1764;"";9;"";0;672279;0
"HAYDN00571";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:5";"";"Divertimento in D major";"Keyboard";1766;"";5;"";0;659060;0
"HAYDN00572";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:6";"";"Divertimento in G major";"Keyboard";1767;"";3;"";0;672012;0
"HAYDN00573";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:7";"";"Divertimento in C major";"Keyboard";1766;"";19;"";0;505212;0
"HAYDN00574";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:8";"";"Divertimento in C major";"Keyboard";1766;"";6;"";0;559858;0
"HAYDN00575";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:9";"";"Divertimento in F major";"Keyboard";1766;"";6;"";0;363939;0
"HAYDN00576";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:10";"";"Divertimento in C major";"Keyboard";1766;"";0;"";0;0;0
"HAYDN00577";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:11";"";"Divertimento in C major";"Keyboard";1760;"";38;"";0;1140586;0
"HAYDN00578";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:12";"";"Divertimento in C major";"Keyboard";1766;"";10;"";0;831692;0
"HAYDN00579";"Haydn";"Chamber - Divertimento with piano";14.0;"Hob. XIV:13";"";"Divertimento in G major";"Keyboard";1766;"";18;"";0;565000;0
"HAYDN00580";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:1";"";"Allegretto in F major";"";1772;"";1;"";0;0;0
"HAYDN00581";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:2";"";"Vivace in F major";"";1772;"";2;"";0;58162;0
"HAYDN00582";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:3";"";"Andantino in F major";"";1772;"";3;"";0;71680;0
"HAYDN00583";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:4";"";"Andante cantabile in C major";"";1772;"";1;"Der Dudelsack";0;50325;0
"HAYDN00584";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:5";"";"Minuet in F major";"";1772;"";4;"";0;64457;0
"HAYDN00585";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:6";"";"Vivace in F major";"";1772;"";12;"Der Kaffeeklatsch";0;400906;0
"HAYDN00586";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:7";"";"Minuet in C major";"";1772;"";2;"";0;93428;0
"HAYDN00587";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:8";"";"Minuet in C major";"";1772;"";3;"Der Wachtelschlag";0;71333;0
"HAYDN00588";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:9";"";"Minuet - Allegretto in C major";"";1772;"";10;"";0;62266;0
"HAYDN00589";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:10";"";"Andante in C major";"";1772;"";2;"";0;51880;0
"HAYDN00590";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:11";"";"Allegretto in C major";"";1772;"";5;"";0;75480;0
"HAYDN00591";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:12";"";"Andante in C major";"";1772;"";1;"";0;73706;0
"HAYDN00592";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:13";"";"Vivace in C major";"";1772;"";1;"";0;84306;0
"HAYDN00593";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:14";"";"Minuet in C major";"";1772;"";3;"";0;66974;0
"HAYDN00594";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:15";"";"Allegro ma non troppo in C major";"";1772;"";5;"";0;81653;0
"HAYDN00595";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:16";"";"Fugue - Allegro in C major";"";1772;"";3;"";0;84781;0
"HAYDN00596";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:17";"";"Allegro moderato in C major";"";1792;"";3;"";0;45650;0
"HAYDN00597";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:18";"";"Presto in C major";"";1792;"";1;"";0;58502;0
"HAYDN00598";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:19";"";"Andante in C major";"";1792;"";2;"";0;91705;0
"HAYDN00599";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:20";"";"Minuet in C major";"";1792;"";1;"";0;78538;0
"HAYDN00600";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:21";"";"Allegretto in G major";"";1792;"";1;"";0;50587;0
"HAYDN00601";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:22";"";"Allegro moderato in C major";"";1792;"";1;"";0;64771;0
"HAYDN00602";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:23";"";"Vivace in C major";"";1792;"";2;"";0;45911;0
"HAYDN00603";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:24";"";"Presto in C major";"";1792;"";6;"";0;63158;0
"HAYDN00604";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:25";"";"March in D major";"";1793;"";0;"";0;0;0
"HAYDN00605";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:26";"";"Andante - Allegro in E major";"";1793;"";3;"";0;92931;0
"HAYDN00606";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:27";"";"Allegretto in G major";"";1793;"";8;"";0;141186;0
"HAYDN00607";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:28";"";"Allegro in C major";"";1793;"";1;"";0;104840;0
"HAYDN00608";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:29";"";"Minuet in C major";"";1793;"";2;"";0;42332;0
"HAYDN00609";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:30";"";"Presto in G major";"";1793;"";2;"";0;71293;0
"HAYDN00610";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:31";"";"Presto in C major";"";1793;"";1;"";0;65666;0
"HAYDN00611";"Haydn";"Piece for Mechanical Clock";19.0;"Hob.XIX:32";"";"Allegro in F major";"";1793;"";1;"";0;136880;0
"HAYDN00612";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:1";"";"Piano Trio No. 1 in G minor";"Keyboard";1766;"";4;"";0;716999;0
"HAYDN00613";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:2";"";"Piano Trio No. 2 in F major";"Keyboard";1769;"";2;"";0;984998;0
"HAYDN00614";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:3";"";"Piano Trio No. 1 in C major";"Keyboard";1784;"Op.40";1;"";0;940797;0
"HAYDN00615";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:4";"";"Piano Trio No. 2 in F major";"Keyboard";1784;"Op.40";0;"";0;0;0
"HAYDN00616";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:5";"";"Piano Trio No. 3 in G major";"Keyboard";1784;"Op.40";0;"";0;0;0
"HAYDN00617";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:6";"";"Piano Trio No. 1 in F major";"Keyboard";1784;"Op.43";0;"";0;0;0
"HAYDN00618";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:7";"";"Piano Trio No. 2 in D major";"Keyboard";1784;"Op.43";1;"";0;776800;0
"HAYDN00619";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:8";"";"Piano Trio No. 3 in B-flat major";"Keyboard";1784;"Op.43";1;"";0;757533;0
"HAYDN00620";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:9";"";"Piano Trio No. 1 in A major";"Keyboard";1785;"Op.27";0;"";0;0;0
"HAYDN00621";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:10";"";"Piano Trio No. 2 in E-flat major";"Keyboard";1785;"Op.27";0;"";0;0;0
"HAYDN00622";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:11";"";"Piano Trio No. 1 in E flat major";"Keyboard";1789;"Op.57";1;"";0;784679;0
"HAYDN00623";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:12";"";"Piano Trio No. 2 in E minor";"Keyboard";1789;"Op.57";0;"";0;0;0
"HAYDN00624";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:13";"";"Piano Trio No. 3 in C minor";"Keyboard";1789;"Op.57";1;"";0;989120;0
"HAYDN00625";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:14";"";"Piano Trio in A-flat major";"Keyboard";1790;"Op.39";10;"";0;1267666;0
"HAYDN00626";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:15";"";"Piano Trio No. 1 in G major";"Keyboard";1790;"Op.67";3;"";0;1043545;0
"HAYDN00627";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:16";"";"Piano Trio No. 2 in D major";"Keyboard";1790;"Op.67";4;"";0;290840;0
"HAYDN00628";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:17";"";"Piano Trio in F major";"Keyboard";1790;"Op.73";10;"";0;939533;0
"HAYDN00629";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:18";"";"Piano Trio No. 1 in A major";"Keyboard";1794;"Op.36";2;"";0;886532;0
"HAYDN00630";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:19";"";"Piano Trio No. 2 in G minor";"Keyboard";1794;"Op.36";3;"";0;868612;0
"HAYDN00631";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:20";"";"Piano Trio No. 3 in B-flat major";"Keyboard";1794;"Op.36";0;"";0;0;0
"HAYDN00632";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:21";"";"Piano Trio No. 1 in C major";"Keyboard";1794;"Op.71";4;"";0;810279;0
"HAYDN00633";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:22";"";"Piano Trio No. 2 in E-flat major";"Keyboard";1794;"Op.71";4;"";0;317626;0
"HAYDN00634";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:23";"";"Piano Trio No. 3 in D minor";"Keyboard";1794;"Op.71";1;"";0;1126078;0
"HAYDN00635";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:24";"";"Piano Trio No. 1 in D major";"Keyboard";1795;"Op.82";3;"";0;749999;0
"HAYDN00636";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:25";"";"Piano Trio No. 2 in G major";"Keyboard";1795;"Op.82";13;"";0;887145;0
"HAYDN00637";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:26";"";"Piano Trio No. 3 in F-sharp minor";"Keyboard";1795;"Op.82";2;"";0;881653;0
"HAYDN00638";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:27";"";"Piano Trio No. 1 in C major";"Keyboard";1797;"Op.86";6;"";0;1153159;0
"HAYDN00639";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:28";"";"Piano Trio No. 2 in E major";"Keyboard";1797;"Op.86";6;"";0;1001718;0
"HAYDN00640";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:29";"";"Piano Trio No. 3 in E-flat major";"Keyboard";1797;"Op.86";7;"";0;1006572;0
"HAYDN00641";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:30";"";"Piano Trio in E-flat major";"Keyboard";1795;"Op.89";14;"";0;1139425;0
"HAYDN00642";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:31";"";"Piano Trio in E-flat minor";"Keyboard";1795;"Op.53";11;"";0;743839;0
"HAYDN00643";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:32";"";"Piano Trio in G major";"Keyboard";1793;"";12;"";0;774332;0
"HAYDN00644";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:33";"";"Piano Trio in D major";"Keyboard";1759;"";2;"";0;229448;0
"HAYDN00645";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:34";"";"Piano Trio in E major";"Keyboard";1759;"";5;"";0;764799;0
"HAYDN00646";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:35";"";"Piano Trio in A major";"Keyboard";1759;"";8;"";0;792680;0
"HAYDN00647";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:36";"";"Piano Trio in E-flat major";"Keyboard";1760;"";7;"";0;723172;0
"HAYDN00648";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:37";"";"Piano Trio in F major";"Keyboard";1766;"";7;"";0;759825;0
"HAYDN00649";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:38";"";"Piano Trio in B-flat major";"Keyboard";1766;"";9;"";0;755852;0
"HAYDN00650";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:39";"";"Piano Trio in F major";"Keyboard";1766;"";2;"";0;640838;0
"HAYDN00651";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:40";"";"Piano Trio in F major";"Keyboard";1760;"";8;"";0;663399;0
"HAYDN00652";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:41";"";"Piano Trio in G major";"Keyboard";1767;"";9;"";0;952783;0
"HAYDN00653";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:C1";"";"Piano Trio in C major";"Keyboard";1767;"";10;"";0;1163465;0
"HAYDN00654";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:C2";"";"Piano Trio in C major";"Keyboard";1767;"";0;"";0;0;0
"HAYDN00655";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:D1";"";"Piano Trio in D major";"Keyboard";1767;"";0;"";0;0;0
"HAYDN00656";"Haydn";"Chamber - Piano trio";15.0;"Hob.XV:f1";"";"Piano Trio in F minor";"Keyboard";1767;"";7;"";0;819759;0
"HAYDN00657";"Haydn";"Keyboard - Sonata";16.0;"Hob.XVI:1";"";"Sonata No. 10 in C major";"Piano Harpsichord";1760;"";43;"";0;519066;0
"HAYDN00658";"Haydn";"Keyboard - Sonata";16.0;"Hob.XVI:2";"";"Sonata No. 11 in B-flat major";"Piano Harpsichord";1760;"";35;"";0;907466;0
"HAYDN00666";"Haydn";"Keyboard - Sonata";16.0;"Hob.XVI:3";"";"Sonata No. 14 in C major";"Piano Harpsichord";1760;"";39;"";0;702800;0
"HAYDN00667";"Haydn";"Keyboard - Sonata";16.0;"Hob.XVI:4";"";"Sonata No. 9 in D major";"Piano Harpsichord";1760;"";45;"";0;460133;0
"HAYDN00668";"Haydn";"Keyboard - Sonata";16.0;"Hob.XVI:5";"";"Sonata No. 8 in A major";"Piano Harpsichord";1763;"";59;"";0;737413;0
"HAYDN00669";"Haydn";"Keyboard - Sonata";16.0;"Hob.XVI:6";"";"Sonata No. 13 in G major";"Piano Harpsichord";1766;"";43;"";0;1004546;0
"HAYDN00670";"Haydn";"Keyboard - Sonata";16.0;"Hob.XVI:7";"";"Sonata No. 2 in C major";"Piano Harpsichord";1766;"";33;"";0;288398;0
